coid,year,elect1,elmon,elday,leftc,leftgs,lefts,leftv,rightc,rightgs,rights,rightv,tcdemc,tcdemgs,tcdems,tcdemv,mcdemc,mcdemgs,mcdems,mcdemv,centc,centgs,cents,centv,rwpc,rwpgs,rwpseat,rwpvote,llc,llgs,llseat,llvote
19,1959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,1974,1,11,17,0,0,6.7,23.1,100,73.3,73.3,55.5,0,0,0,0,0,0,0,0,0,0,20,20.4,0,0,0,0,0,0,0,0
19,1975,0,0,0,0,0,6.7,23.1,100,73.3,73.3,55.5,0,0,0,0,0,0,0,0,0,0,20,20.4,0,0,0,0,0,0,0,0
19,1976,0,0,0,0,0,6.7,23.1,100,73.3,73.3,55.5,0,0,0,0,0,0,0,0,0,0,20,20.4,0,0,0,0,0,0,0,0
19,1977,1,11,20,0,0,6.7,23.1,100,73.3,73.3,55.5,0,0,0,0,0,0,0,0,0,0,20,20.4,0,0,0,0,0,0,0,0
19,1978,0,0,0,0,0,35,37.4,100,57.7,59.4,49.7,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
19,1979,0,0,0,0,0,35,37.4,100,57.7,59.4,49.7,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
19,1980,0,0,0,0,0,35,37.4,100,57.7,59.4,49.7,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
19,1981,1,10,18,25,14.3,41.6,43.1,75,43.3,54.1,46.2,0,0,0,0,0,0,0,0,0,0,3.8,9.1,0,0,0,0,0,0,0,0
19,1982,0,0,0,100,57.3,61.6,60.3,0,0,38.3,35.9,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
19,1983,0,0,0,100,57.3,61.6,60.3,0,0,38.3,35.9,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
19,1984,0,0,0,100,57.3,61.6,60.3,0,0,38.3,35.9,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
19,1985,1,6,2,100,55.6,59.8,58.9,0,0,40.2,38.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
19,1986,0,0,0,100,54,58,57.6,0,0,42,40.8,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
19,1987,0,0,0,100,54,58,57.6,0,0,42,40.8,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
19,1988,0,0,0,100,54,58,57.6,0,0,42,40.8,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
19,1989,1,6,18,66,33.5,54.3,55.4,33,21,44.6,43.9,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.1,0.3
19,1990,1,4,8,15,12.8,49.2,51.6,83.2,48.2,49.3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1
19,1991,0,0,0,0,0,48.9,51.3,100,50.3,50.3,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1
19,1992,0,0,0,0,0,48.9,51.3,100,50.3,50.3,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1
19,1993,1,10,10,25,14.2,51.6,52,75,37.7,47.8,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8
19,1994,0,0,0,100,56.7,59.7,54.3,0,0,40.3,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1995,0,0,0,100,56.7,59.7,54.3,0,0,40.3,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1996,1,9,22,100,56,60.8,54.9,0,0,39.2,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1997,0,0,0,100,54,64,56.6,0,0,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1998,0,0,0,100,54,64,56.6,0,0,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1999,0,0,0,100,54,64,56.6,0,0,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2000,1,4,9,100,53,59.5,55.4,0,0,40.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2001,0,0,0,100,53,59.5,55.4,0,0,40.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2002,0,0,0,100,53,59.5,55.4,0,0,40.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2003,0,0,0,100,53,60,55,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19,2004,1,3,7,25,13,49,52,75,41,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19,2005,0,0,0,0,0,45,52,100,55,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19,2006,0,0,0,0,0,45,52,100,55,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19,2007,1,9,16,0,0,45,52,100,54,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
19,2008,0,0,0,0,0,46,51,100,51,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
19,2009,1,10,4,25,13,51,53,75,38,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1
19,2010,0,0,0,100,53,65,59,0,0,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3
19,2011,0,0,0,100,53,65,59,0,0,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3
20,1950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,1975,1,4,25,61.8,67.5,69.6,67.6,0,0,6.4,8.8,0,0,6.4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1976,1,4,25,62.2,53,65.4,63.9,0,0,13.6,15.5,0,0,13.6,14.6,0,0,0,0,0,0,20.8,18.9,0,0,0,0,0,0,0,0
20,1977,0,0,0,81.2,40.7,56.3,55.2,0,0,16,17.7,0,0,16,16.7,0,0,0,0,0,0,27.8,28.2,0,0,0,0,0,0,0,0
20,1978,0,0,0,89.5,40.7,56.3,55.2,12,8,16,17.7,12,8,16,16.7,0,0,0,0,0,0,27.8,25.2,0,0,0,0,0,0,0,0
20,1979,1,12,2,0,0,56.3,55.2,0,0,16,17.7,0,0,16,16.7,0,0,0,0,0,0,27.8,25.2,0,0,0,0,0,0,0,0
20,1980,1,10,5,0,0,47.8,50.4,33,28.8,23.8,29.4,33,28.8,20.8,26.5,0,0,0,0,60,27.4,27.4,22.5,0,0,0,0,0,0,0,0
20,1981,0,0,0,0,0,44.8,49.8,33,32.8,35.2,32.4,33,32.8,32.8,29.4,0,0,0,0,60,18.4,18.4,17,0,0,0,0,0,0,0,0
20,1982,0,0,0,0,0,44.8,49.8,33,32.8,35.3,32.4,33,32.8,32.8,29.4,0,0,0,0,60,18.4,18.4,17,0,0,0,0,0,0,0,0
20,1983,1,4,25,26.5,20.2,52.9,53.9,11.5,16.4,17.8,17.8,11.5,16.4,17.2,16.6,0,0,0,0,50.5,27.1,27.1,27.5,0,0,0,0,0,0,0,0
20,1984,0,0,0,53,40.4,55.6,55,0,0,12,12.9,0,0,12,12.4,0,0,0,0,41,30,30,27,0,0,0,0,0,0,0,0
20,1985,1,10,6,39.8,30.4,56.3,54.6,0,0,11.2,12.3,0,0,11.2,11.9,0,0,0,0,55.8,31.2,32,27.7,0,0,0,0,0,0,0,0
20,1986,0,0,0,0,0,58.4,53.5,0,0,8.8,10.5,0,0,8.8,10.5,0,0,0,0,100,35,35.5,29.9,0,0,0,0,0,0,0,0
20,1987,1,7,19,0,0,48.8,47.4,13,0.8,5.2,7.5,13,0.8,5.2,7.5,0,0,0,0,82.5,47.1,47.1,40.6,0,0,0,0,0,0,0.4,0.4
20,1988,0,0,0,0,0,39.2,41.2,26,1.6,1.6,4.4,26,1.6,1.6,4.4,0,0,0,0,65,59.2,59.2,51.3,0,0,0,0,0,0,0.4,0.4
20,1989,0,0,0,0,0,39.2,41.2,26,1.6,1.6,4.4,26,1.6,1.6,4.4,0,0,0,0,65,59.2,59.2,51.3,0,0,0,0,0,0,0.4,0.4
20,1990,0,0,0,0,0,39.2,41.2,26,1.6,1.6,4.4,26,1.6,1.6,4.4,0,0,0,0,65,59.2,59.2,51.3,0,0,0,0,0,0,0.4,0.4
20,1991,1,10,6,0,0,39.2,41.4,17,1.2,1.9,4.5,17,1.2,1.9,4.5,0,0,0,0,76.5,59,59,51.1,0,0,0,0,0,0,0,0.3
20,1992,0,0,0,0,0,39.3,42,0,0,2.2,4.8,0,0,2.2,4.8,0,0,0,0,88,58.4,58.4,50.4,0,0,0,0,0,0,0,0.3
20,1993,0,0,0,0,0,39.3,42,0,0,2.2,4.8,0,0,2.2,4.8,0,0,0,0,88,58.4,58.4,50.4,0,0,0,0,0,0,0,0.3
20,1994,0,0,0,0,0,39.3,42,0,0,2.2,4.8,0,0,2.2,4.8,0,0,0,0,88,58.4,58.4,50.4,0,0,0,0,0,0,0,0.3
20,1995,1,10,1,19.5,12.1,43.4,45.2,0,0,3.3,5.8,0,0,3.3,5.8,0,0,0,0,66,43.8,53.4,46.3,0,0,0,0,0,0,0,0.2
20,1996,0,0,0,78,48.7,55.8,54.8,0,0,6.5,9.1,0,0,6.5,9.1,0,0,0,0,0,0,38.3,34.1,0,0,0,0,0,0,0,0.2
20,1997,0,0,0,78,48.7,55.8,54.8,0,0,6.5,9.1,0,0,6.5,9.1,0,0,0,0,0,0,38.3,34.1,0,0,0,0,0,0,0,0.2
20,1998,0,0,0,78,48.7,55.8,54.8,0,0,6.5,9.1,0,0,6.5,9.1,0,0,0,0,0,0,38.3,34.1,0,0,0,0,0,0,0,0.2
20,1999,1,10,10,82,49,56.4,55.2,0,0,6.5,8.9,0,0,6.5,8.9,0,0,0,0,0,0,37.5,33.6,0,0,0,0,0,0,0,0.2
20,2000,0,0,0,86,49,58.2,56.2,0,0,6.5,8.3,0,0,6.5,8.3,0,0,0,0,0,0,35.2,32.3,0,0,0,0,0,0,0,0.4
20,2001,0,0,0,58,49,58.2,56.2,0,0,6.5,8.3,0,0,6.5,8.3,0,0,0,0,0,0,35.2,32.3,0,0,0,0,0,0,0,0.4
20,2002,1,3,17,14.5,12.2,50.7,50,12.5,5.1,6.1,8.6,12.5,5.1,6.1,8.6,0,0,0,0,58.5,34.2,43,38.2,0,0,0,0,0,0,0,0.3
20,2003,0,0,0,0,0,47,48,17,7,7,9,17,7,7,9,0,0,0,0,78,45,45,48,0,0,0,0,0,0,5,7
20,2004,0,0,0,0,0,47,48,17,7,7,9,17,7,7,9,0,0,0,0,78,45,45,48,0,0,0,0,0,0,5,7
20,2005,1,2,20,13,13,51,51,12,5,6,9,12,5,6,9,0,0,0,0,59,38,42,43,0,0,0,0,0,0,6,8
20,2006,0,0,0,53,53,62,62,0,0,5,8,0,0,5,8,0,0,0,0,0,0,33,30,0,0,0,0,0,0,8,6
20,2007,0,0,0,53,53,62,62,0,0,5,8,0,0,5,8,0,0,0,0,0,0,33,36,0,0,0,0,0,0,8,6
20,2008,0,0,0,53,53,62,62,0,0,5,8,0,0,5,8,0,0,0,0,0,0,33,36,0,0,0,0,0,0,8,6
20,2009,1,9,27,55,50,61,61,0,0,6,9,0,0,6,9,0,0,0,0,0,0,34,30,0,0,0,0,0,0,8,7
20,2010,0,0,0,59,42,56,57,0,0,9,11,0,0,9,11,0,0,0,0,0,0,35,30,0,0,0,0,0,0,7,8
20,2011,1,6,5,30,21,50,51,13,5,10,12,13,5,10,12,0,0,0,0,21,24,41,35,0,0,0,0,0,0,7,9
21,1950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,1977,1,6,15,0,0,20.7,22.6,50,23.6,27,22.7,100,23.1,25.1,19.4,0,0,1.6,1.4,0,0,0.3,0.4,0,0,0,0,0,0,0,0
21,1978,0,0,0,0,0,41.4,45.2,100,47.1,54,45.4,100,47.1,50.2,38.8,0,0,3.1,2.8,0,0,0.3,0.8,0,0,0,0,0,0,0,0
21,1979,1,3,1,0,0,43.1,45.5,100,47.8,52.7,45.3,100,47.8,50.2,38,0,0,2.5,2.7,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1980,0,0,0,0,0,43.7,45.7,100,48,52.3,45.3,100,48,50.3,37.7,0,0,2.3,2.7,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1981,0,0,0,0,0,43.7,45.7,100,48,52.3,45.3,100,48,50.3,37.7,0,0,2.3,2.7,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1982,1,10,28,0,0,47.7,47.7,100,37.8,48.3,43.5,100,37.8,39.6,31.6,0,0,2.6,3,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1983,0,0,0,100,57.7,59.7,53.8,0,0,36.6,38,0,0,7.4,13.5,0,0,3.4,3.8,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1984,0,0,0,100,57.7,59.7,53.8,0,0,36.6,38,0,0,7.4,13.5,0,0,3.4,3.8,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1985,0,0,0,100,57.7,59.7,53.8,0,0,36.6,38,0,0,7.4,13.5,0,0,3.4,3.8,0,0,0.3,0.7,0,0,0,0,0,0,0,0
21,1986,1,3,12,100,53.9,57.4,51.4,0,0,37.2,37.6,0,0,9.8,14.1,0,0,4.7,4.7,0,0,0,0.4,0,0,0,0,0,0,0,0
21,1987,0,0,0,100,52.6,56.6,50.6,0,0,37.4,37.4,0,0,10.6,14.3,0,0,5.1,5,0,0,0,0.4,0,0,0,0,0,0,0,0
21,1988,0,0,0,100,52.6,56.6,50.6,0,0,37.4,37.4,0,0,10.6,14.3,0,0,5.1,5,0,0,0,0.4,0,0,0,0,0,0,0,0
21,1989,1,10,29,100,52,56.3,50.8,0,0,37.1,37,0,0,10.2,14.1,0,0,5.1,5,0,0,0,0.4,0,0,0,0,0,0,0,0.4
21,1990,0,0,0,100,50,55.5,51.4,0,0,36.3,35.6,0,0,9.1,13,0,0,5.1,5.1,0,0,0,0.4,0,0,0,0,0,0,0,1.5
21,1991,0,0,0,100,50,55.5,51.4,0,0,36.3,35.6,0,0,9.1,13,0,0,5.1,5.1,0,0,0,0.4,0,0,0,0,0,0,0,1.5
21,1992,0,0,0,100,50,55.5,51.4,0,0,36.3,35.6,0,0,9.1,13,0,0,5.1,5.1,0,0,0,0.4,0,0,0,0,0,0,0,1.5
